id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
513172819-0,513172819,5017070384,5017068465,47.46589332112295,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9094065 52.3766648, 4.9098114 52.3766722, 4.9101041 52.3766845)"
513172824-0,513172824,5017068482,5017070399,31.232784918432852,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9099927 52.3768903, 4.9098282 52.3768803, 4.9097654 52.3768779, 4.9095347 52.3768672)"
513172828-0,513172828,5017070409,5017070434,93.88642074161153,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9057980 52.3772017, 4.9054263 52.3773212, 4.9051927 52.3773994, 4.9047942 52.3775440, 4.9045954 52.3776164)"
513172829-0,513172829,5017070414,5319252864,44.17574612370817,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9046592 52.3776919, 4.9048437 52.3776065, 4.9050676 52.3775048, 4.9051795 52.3774540)"
513172829-1,513172829,5319252864,5017070409,50.60039809466632,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9051795 52.3774540, 4.9054403 52.3773356, 4.9057980 52.3772017)"
513172830-0,513172830,5017070414,5017070431,97.11288828226711,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9046592 52.3776919, 4.9048580 52.3776195, 4.9055260 52.3773760, 4.9058956 52.3772548)"
513172831-0,513172831,5017070428,5017070415,121.3422732757349,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9064729 52.3770943, 4.9065709 52.3770676, 4.9067787 52.3770170, 4.9069905 52.3769730, 4.9073146 52.3769200, 4.9075340 52.3768934, 4.9077553 52.3768739, 4.9079781 52.3768616, 4.9082022 52.3768556)"
513172832-0,513172832,5017070427,5017070428,113.25602912783282,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9050306 52.3776036, 4.9053913 52.3774721, 4.9060561 52.3772298, 4.9064729 52.3770943)"
513172833-0,513172833,5017070427,5017070425,40.636599876144935,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9050306 52.3776036, 4.9054040 52.3774870, 4.9055665 52.3774418)"
513172834-0,513172834,5017070431,5017070428,43.10776796370318,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9058956 52.3772548, 4.9060426 52.3772139, 4.9064729 52.3770943)"
513172836-0,513172836,5017070434,5319252864,43.615676622123495,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9045954 52.3776164, 4.9048060 52.3775578, 4.9050526 52.3774893, 4.9051795 52.3774540)"
513172836-1,513172836,5319252864,5017070431,53.47709449280744,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9051795 52.3774540, 4.9058956 52.3772548)"
513172906-0,513172906,5017070596,5017070595,34.00220004392739,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9062927 52.3769183, 4.9058099 52.3769985)"
514584365-0,514584365,5027017362,5027017361,80.72866592748413,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8806407 52.3695969, 4.8816842 52.3699433)"
524496154-0,524496154,46390544,3176834618,5.0884614772879955,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8939491 52.3724832, 4.8939294 52.3724391)"
524496154-1,524496154,3176834618,46388951,24.843385818584867,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8939294 52.3724391, 4.8938381 52.3722230)"
524496154-2,524496154,46388951,46387430,40.03227314212342,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8938381 52.3722230, 4.8937223 52.3718704)"
524496154-3,524496154,46387430,46385945,41.176369811687806,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8937223 52.3718704, 4.8936042 52.3715076)"
525976150-0,525976150,2020569034,4454080682,53.67056250079914,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8896590 52.3731541, 4.8902021 52.3731313, 4.8902753 52.3731167, 4.8903762 52.3730838, 4.8904199 52.3730645)"
525976150-1,525976150,4454080682,10803977597,4.048816851642849,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8904199 52.3730645, 4.8904627 52.3730392)"
525976150-2,525976150,10803977597,248661293,53.53594848609134,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8904627 52.3730392, 4.8905006 52.3730037, 4.8905210 52.3729679, 4.8905515 52.3727088, 4.8905161 52.3726323, 4.8905213 52.3725710)"
525976150-3,525976150,248661293,4703407792,8.277421063859002,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8905213 52.3725710, 4.8905261 52.3724967)"
531385414-0,531385414,1565648188,3810233168,25.49355055146531,Forbidden,Forbidden,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.9038789 52.3771318, 4.9038307 52.3770855, 4.9037928 52.3770412, 4.9037359 52.3769572, 4.9037130 52.3769270)"
531385414-1,531385414,3810233168,10865843510,3.009381756117706,Forbidden,Forbidden,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.9037130 52.3769270, 4.9036914 52.3769034)"
531385414-2,531385414,10865843510,1118708299,3.432829323994294,Forbidden,Forbidden,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.9036914 52.3769034, 4.9036667 52.3768765)"
538481895-0,538481895,46400374,46397160,80.28605972310058,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8890487 52.3745747, 4.8890005 52.3744772, 4.8887532 52.3738765)"
542146417-0,542146417,46386953,46382990,172.94365860939618,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.9063711 52.3717429, 4.9042669 52.3708693)"
547255564-0,547255564,5017070021,4573124013,63.4156297761699,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9004762 52.3791999, 4.9005286 52.3791809, 4.9005335 52.3791791, 4.9012780 52.3789084)"
547259212-0,547259212,412959512,5017070145,58.466595488258655,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8991803 52.3790494, 4.8998152 52.3788172, 4.8999184 52.3787795)"
548614523-0,548614523,4920141169,5017070046,22.730714510831174,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9010653 52.3786472, 4.9013515 52.3785415)"
548954699-0,548954699,5017070039,4934519190,9.646037754843528,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9008705 52.3786354, 4.9008802 52.3786319, 4.9009924 52.3785910)"
548954700-0,548954700,6360833319,5017070048,2.018503294937725,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8997258 52.3791336, 4.8997513 52.3791243)"
548981479-0,548981479,3551688975,5017070074,27.221280398162122,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9011909 52.3788198, 4.9015329 52.3786954, 4.9015350 52.3786946)"
549348872-0,549348872,6360833317,5017070037,47.349449881761664,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8995177 52.3791269, 4.8995179 52.3791268, 4.9000100 52.3789484, 4.9000465 52.3789352, 4.9001088 52.3789126, 4.9001168 52.3789097)"
549584799-0,549584799,5308668635,5308668638,53.52863886055887,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.9065509 52.3766316, 4.9057961 52.3767691)"
549584806-0,549584806,1565648163,1738396248,4.563766496411628,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.9066827 52.3766123, 4.9066169 52.3766205)"
549584806-1,549584806,1738396248,5308668635,4.652232036480864,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.9066169 52.3766205, 4.9065509 52.3766316)"
549584811-0,549584811,5308668636,5308668637,73.63528713039483,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.9053048 52.3768705, 4.9042804 52.3770861)"
549584818-0,549584818,5308668637,7804629975,5.3742177631742845,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.9042804 52.3770861, 4.9042399 52.3770925, 4.9042036 52.3770976)"
552133612-0,552133612,3175421569,4239308551,6.475720710400191,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9006779 52.3780857, 4.9007513 52.3781228)"
552133613-0,552133613,4239312845,4239313034,5.5006428419177755,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8990823 52.3786574, 4.8991547 52.3786795)"
553767103-0,553767103,2300344126,2300344136,19.083024602849598,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8866860 52.3790139, 4.8866159 52.3788479)"
553767103-1,553767103,2300344136,1318851540,63.10260639482794,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8866159 52.3788479, 4.8861622 52.3783533)"
553767103-2,553767103,1318851540,46417602,23.181585094397708,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8861622 52.3783533, 4.8859865 52.3781748)"
553767103-3,553767103,46417602,46415641,53.87345040354968,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8859865 52.3781748, 4.8856272 52.3777434)"
554656135-0,554656135,457209295,5352650031,9.115450601236335,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9087528 52.3753984, 4.9087640 52.3753168)"
554656136-0,554656136,5352650032,5352650026,4.073632698069994,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9087797 52.3751877, 4.9087754 52.3752242)"
554656137-0,554656137,5352650031,5352650026,10.337197279893294,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9087640 52.3753168, 4.9087754 52.3752242)"
554656138-0,554656138,5352650029,5625294709,10.370730001304238,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9079700 52.3755470, 4.9079987 52.3754555)"
554656141-0,554656141,292241354,5352650029,10.873153405153388,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9079283 52.3756413, 4.9079700 52.3755470)"
560664647-0,560664647,452388568,46398946,14.794207709662505,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.9011778 52.3742034, 4.9011485 52.3742121, 4.9009851 52.3742652)"
560668890-0,560668890,248665510,2020569048,5.294752126890408,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8896938 52.3732646, 4.8896190 52.3732779)"
560668890-1,560668890,2020569048,2020569050,29.29673211572169,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8896190 52.3732779, 4.8893377 52.3732875, 4.8891893 52.3732977)"
560668890-2,560668890,2020569050,2020569052,11.734427460756383,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8891893 52.3732977, 4.8890172 52.3733062)"
561847919-0,561847919,46411736,46410213,41.12924623568812,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8819627 52.3769800, 4.8821651 52.3766318)"
562247545-0,562247545,46402750,5420352485,24.01863494933359,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8837106 52.3750066, 4.8837479 52.3749940, 4.8840199 52.3749022)"
562430264-0,562430264,46376376,46373209,71.7981804900572,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8823837 52.3695636, 4.8823589 52.3689188)"
562430265-0,562430265,46374077,46375985,49.264173397753304,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8809621 52.3691253, 4.8806748 52.3695316)"
562430266-0,562430266,5422096275,46367561,36.53514502461002,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8808911 52.3679730, 4.8809020 52.3679603, 4.8810964 52.3677334, 4.8811403 52.3676822)"
562430267-0,562430267,5422096275,46369793,25.77918390662524,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8808911 52.3679730, 4.8807153 52.3681782)"
562720338-0,562720338,457209295,453410519,26.420412726510573,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.9087528 52.3753984, 4.9084039 52.3755031)"
562720338-1,562720338,453410519,292241354,35.79551682802847,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.9084039 52.3755031, 4.9079283 52.3756413)"
562720338-2,562720338,292241354,1738396247,68.71780843288954,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.9079283 52.3756413, 4.9070177 52.3759097)"
562720338-3,562720338,1738396247,1565648139,72.46346145331708,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.9070177 52.3759097, 4.9060543 52.3761887)"
562720339-0,562720339,46389218,2020569036,114.47641173402093,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8888022 52.3721856, 4.8891125 52.3731086, 4.8891220 52.3731322, 4.8891464 52.3731922)"
562720340-0,562720340,46372472,391355271,93.89140434071973,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8881138 52.3687739, 4.8881460 52.3689337, 4.8882816 52.3696111)"
562720340-1,562720340,391355271,6316199,62.97708338894323,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8882816 52.3696111, 4.8883752 52.3700703, 4.8883961 52.3701725)"
562752413-0,562752413,5424657936,5424656914,40.89255401508214,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8994643 52.3776755, 4.8997717 52.3779913)"
562752421-0,562752421,5424656911,5424656913,20.567863277386184,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8997141 52.3780120, 4.8995892 52.3778437)"
562752421-1,562752421,5424656913,5424657936,20.557737274056496,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8995892 52.3778437, 4.8994643 52.3776755)"
562752428-0,562752428,5424656914,4005961977,155.01523775893517,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8997717 52.3779913, 4.9009371 52.3791884)"
562752441-0,562752441,5424656912,5424656915,354.3847338354453,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8994068 52.3776962, 4.8992592 52.3775446, 4.8989894 52.3772769, 4.8987756 52.3770875, 4.8987264 52.3770446, 4.8986475 52.3769847, 4.8985078 52.3768804, 4.8982350 52.3766969, 4.8982106 52.3766815, 4.8980527 52.3765875, 4.8978325 52.3764686, 4.8976037 52.3763559, 4.8969477 52.3760474, 4.8967928 52.3759694, 4.8966282 52.3758798, 4.8964740 52.3757879, 4.8962712 52.3756537, 4.8960823 52.3755161, 4.8958995 52.3753753)"
562752449-0,562752449,5424656911,5424656912,40.88907807405966,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8997141 52.3780120, 4.8994068 52.3776962)"
562752456-0,562752456,5424656914,5424656913,20.585658864491847,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8997717 52.3779913, 4.8995892 52.3778437)"
562752456-1,562752456,5424656913,5424656912,20.572704934522573,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8995892 52.3778437, 4.8994068 52.3776962)"
562752461-0,562752461,5424656881,5424657936,357.40803925960245,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8959906 52.3753033, 4.8962068 52.3754701, 4.8963964 52.3756073, 4.8965459 52.3757063, 4.8967025 52.3758011, 4.8968659 52.3758915, 4.8970349 52.3759780, 4.8976732 52.3762808, 4.8979011 52.3763942, 4.8981199 52.3765141, 4.8983263 52.3766419, 4.8984724 52.3767428, 4.8986107 52.3768477, 4.8987407 52.3769565, 4.8988082 52.3770166, 4.8988505 52.3770565, 4.8990188 52.3772210, 4.8993467 52.3775547, 4.8994643 52.3776755)"
562757370-0,562757370,5424713349,9683546146,39.47263159725502,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9019339 52.3768920, 4.9020193 52.3769492, 4.9018271 52.3770743, 4.9017857 52.3770996, 4.9017021 52.3771474)"
562757370-1,562757370,9683546146,5424713348,69.35797298401235,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9017021 52.3771474, 4.9014182 52.3773099, 4.9011714 52.3774375, 4.9011453 52.3774504, 4.9010381 52.3775009, 4.9010126 52.3774790, 4.9009578 52.3774316)"
562757370-2,562757370,5424713348,9683546145,66.6195176321628,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9009578 52.3774316, 4.9009026 52.3773839, 4.9008771 52.3773619, 4.9009646 52.3773242, 4.9010838 52.3772728, 4.9015625 52.3770649)"
562757370-3,562757370,9683546145,5424713349,31.74730611475941,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9015625 52.3770649, 4.9016678 52.3770191, 4.9016827 52.3770124, 4.9019339 52.3768920)"
562757372-0,562757372,250229766,5424713426,65.55624659728323,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9010471 52.3775081, 4.9008172 52.3776165, 4.9006590 52.3776871, 4.9002695 52.3778565)"
562757373-0,562757373,5424713367,3308281966,65.44340828151451,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9000818 52.3776936, 4.9004725 52.3775253, 4.9004749 52.3775242, 4.9008686 52.3773546)"
562757374-0,562757374,5424713368,7106870101,766.0282573888693,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9032664 52.3738373, 4.9032513 52.3738148, 4.9032153 52.3737637, 4.9031776 52.3737131, 4.9031382 52.3736630, 4.9030969 52.3736134, 4.9030540 52.3735644, 4.9030094 52.3735159, 4.9029630 52.3734681, 4.9029508 52.3734559, 4.9029181 52.3734238, 4.9028847 52.3733920, 4.9027748 52.3732929, 4.9027647 52.3732842, 4.9027465 52.3732684, 4.9026502 52.3731878, 4.9025524 52.3731079, 4.9024531 52.3730286, 4.9024389 52.3730173, 4.9023638 52.3729573, 4.9023192 52.3729216, 4.9022749 52.3728858, 4.9022310 52.3728498, 4.9022017 52.3728255, 4.9021874 52.3728136, 4.9021478 52.3727802, 4.9021443 52.3727772, 4.9021018 52.3727406, 4.9020704 52.3727130, 4.9020395 52.3726853, 4.9020318 52.3726783, 4.9020236 52.3726709, 4.9020188 52.3726664, 4.9020155 52.3726634, 4.9019785 52.3726289, 4.9019132 52.3725655, 4.9018501 52.3725014, 4.9017894 52.3724363, 4.9017758 52.3724212, 4.9017474 52.3723893, 4.9017195 52.3723573, 4.9016861 52.3723182, 4.9016522 52.3722774, 4.9016215 52.3722395, 4.9015878 52.3721966, 4.9015448 52.3721395, 4.9015034 52.3720819, 4.9014637 52.3720239, 4.9014258 52.3719654, 4.9013896 52.3719066, 4.9013692 52.3718723, 4.9013645 52.3718643, 4.9012691 52.3716943, 4.9012491 52.3716575, 4.9012292 52.3716208, 4.9012229 52.3716090, 4.9011768 52.3715237, 4.9011307 52.3714384, 4.9010846 52.3713530, 4.9010385 52.3712677, 4.9010120 52.3712188, 4.9009923 52.3711824, 4.9009462 52.3710970, 4.9009001 52.3710117, 4.9008540 52.3709264, 4.9007618 52.3707557, 4.9007599 52.3707523, 4.9007158 52.3706704, 4.9007009 52.3706422, 4.9006932 52.3706276, 4.9006709 52.3705848, 4.9006531 52.3705498, 4.9006491 52.3705419, 4.9006279 52.3704989, 4.9006076 52.3704557, 4.9005881 52.3704124, 4.9005835 52.3704020, 4.9005777 52.3703882, 4.9005763 52.3703850, 4.9005693 52.3703680, 4.9005677 52.3703641, 4.9005524 52.3703252, 4.9005332 52.3702726, 4.9005157 52.3702197, 4.9005000 52.3701667, 4.9004860 52.3701134, 4.9004738 52.3700600, 4.9004633 52.3700065, 4.9004546 52.3699528, 4.9004476 52.3698991, 4.9004423 52.3698452, 4.9004389 52.3697914, 4.9004372 52.3697374, 4.9004372 52.3696835, 4.9004391 52.3696296, 4.9004426 52.3695757, 4.9004480 52.3695219, 4.9004484 52.3695183, 4.9004517 52.3694920, 4.9004560 52.3694622, 4.9004608 52.3694324, 4.9004663 52.3694019, 4.9004680 52.3693928, 4.9004697 52.3693843, 4.9004720 52.3693729, 4.9004854 52.3693135, 4.9005009 52.3692543, 4.9005186 52.3691954, 4.9005385 52.3691367, 4.9005604 52.3690784, 4.9005845 52.3690203, 4.9006106 52.3689625, 4.9006389 52.3689052, 4.9006424 52.3688984, 4.9006538 52.3688766, 4.9006852 52.3688199, 4.9007186 52.3687636, 4.9007543 52.3687073, 4.9007601 52.3686986, 4.9007656 52.3686902, 4.9007725 52.3686800, 4.9008084 52.3686285, 4.9008459 52.3685776, 4.9008852 52.3685271, 4.9009262 52.3684771, 4.9009689 52.3684277, 4.9010133 52.3683788, 4.9010593 52.3683305, 4.9011069 52.3682828, 4.9011561 52.3682356, 4.9012069 52.3681892, 4.9012593 52.3681434, 4.9013132 52.3680982, 4.9013687 52.3680538, 4.9014256 52.3680100, 4.9014840 52.3679670, 4.9015098 52.3679486, 4.9015159 52.3679443, 4.9015482 52.3679218, 4.9015809 52.3678995, 4.9016074 52.3678818, 4.9016441 52.3678577, 4.9016813 52.3678340, 4.9017155 52.3678125, 4.9017500 52.3677913, 4.9017744 52.3677765, 4.9017849 52.3677702, 4.9018911 52.3677082, 4.9019985 52.3676470)"
562757375-0,562757375,5424713401,7106869983,767.8108351227954,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9032137 52.3738502, 4.9032110 52.3738462, 4.9031729 52.3737911, 4.9031327 52.3737364, 4.9030904 52.3736824, 4.9030461 52.3736290, 4.9029998 52.3735762, 4.9029665 52.3735401, 4.9029324 52.3735044, 4.9029265 52.3734983, 4.9028665 52.3734388, 4.9028042 52.3733802, 4.9027397 52.3733225, 4.9027189 52.3733044, 4.9027115 52.3732980, 4.9026177 52.3732194, 4.9025220 52.3731417, 4.9024244 52.3730648, 4.9023249 52.3729888, 4.9022827 52.3729567, 4.9022405 52.3729245, 4.9022329 52.3729188, 4.9021409 52.3728487, 4.9021363 52.3728452, 4.9020951 52.3728136, 4.9020892 52.3728090, 4.9020495 52.3727783, 4.9020042 52.3727430, 4.9019592 52.3727075, 4.9019569 52.3727057, 4.9019479 52.3726986, 4.9019390 52.3726914, 4.9019146 52.3726718, 4.9018375 52.3726089, 4.9017625 52.3725450, 4.9016897 52.3724802, 4.9016190 52.3724146, 4.9015988 52.3723951, 4.9015790 52.3723754, 4.9015649 52.3723612, 4.9015421 52.3723380, 4.9014961 52.3722894, 4.9014519 52.3722402, 4.9014093 52.3721904, 4.9013684 52.3721402, 4.9013292 52.3720894, 4.9012917 52.3720381, 4.9012561 52.3719863, 4.9012221 52.3719341, 4.9012070 52.3719099, 4.9011387 52.3717933, 4.9010764 52.3716797, 4.9010649 52.3716585, 4.9010302 52.3715944, 4.9009841 52.3715091, 4.9009379 52.3714238, 4.9008918 52.3713385, 4.9008452 52.3712523, 4.9007995 52.3711678, 4.9007533 52.3710825, 4.9007072 52.3709972, 4.9006610 52.3709119, 4.9006215 52.3708387, 4.9006149 52.3708265, 4.9005919 52.3707839, 4.9005690 52.3707412, 4.9005465 52.3706984, 4.9005361 52.3706782, 4.9005245 52.3706555, 4.9005030 52.3706125, 4.9004866 52.3705783, 4.9004824 52.3705694, 4.9004654 52.3705323, 4.9004492 52.3704951, 4.9004440 52.3704827, 4.9004322 52.3704536, 4.9004209 52.3704244, 4.9004102 52.3703952, 4.9004059 52.3703833, 4.9004000 52.3703659, 4.9003943 52.3703490, 4.9003903 52.3703366, 4.9003730 52.3702798, 4.9003578 52.3702227, 4.9003445 52.3701655, 4.9003333 52.3701082, 4.9003240 52.3700507, 4.9003167 52.3699931, 4.9003114 52.3699354, 4.9003081 52.3698776, 4.9003068 52.3698199, 4.9003076 52.3697621, 4.9003103 52.3697043, 4.9003150 52.3696466, 4.9003217 52.3695890, 4.9003304 52.3695315, 4.9003341 52.3695108, 4.9003357 52.3695017, 4.9003416 52.3694720, 4.9003479 52.3694423, 4.9003548 52.3694126, 4.9003621 52.3693839, 4.9003641 52.3693762, 4.9003663 52.3693678, 4.9003701 52.3693539, 4.9003908 52.3692850, 4.9004141 52.3692164, 4.9004403 52.3691478, 4.9004675 52.3690826, 4.9004969 52.3690177, 4.9005285 52.3689533, 4.9005623 52.3688892, 4.9005650 52.3688843, 4.9005860 52.3688467, 4.9006107 52.3688044, 4.9006363 52.3687623, 4.9006629 52.3687204, 4.9006797 52.3686948, 4.9006852 52.3686865, 4.9006904 52.3686787, 4.9007296 52.3686221, 4.9007702 52.3685664, 4.9008124 52.3685112, 4.9008563 52.3684565, 4.9009019 52.3684023, 4.9009491 52.3683487, 4.9009979 52.3682956, 4.9010484 52.3682430, 4.9011005 52.3681911, 4.9011541 52.3681397, 4.9012093 52.3680890, 4.9012660 52.3680389, 4.9013242 52.3679895, 4.9013840 52.3679407, 4.9014209 52.3679116, 4.9014290 52.3679052, 4.9014748 52.3678701, 4.9015071 52.3678459, 4.9015397 52.3678219, 4.9015687 52.3678010, 4.9016168 52.3677671, 4.9016656 52.3677335, 4.9016819 52.3677225, 4.9017151 52.3677003, 4.9018058 52.3676415)"
562757376-0,562757376,3308281966,5424713430,118.06700942022279,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9008686 52.3773546, 4.9009561 52.3773169, 4.9010753 52.3772655, 4.9016592 52.3770118, 4.9016738 52.3770052, 4.9019883 52.3768545, 4.9022232 52.3767236, 4.9022466 52.3767106)"
562757376-1,562757376,5424713430,5424713427,53.94207321172611,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9022466 52.3767106, 4.9022593 52.3767030, 4.9022831 52.3766875, 4.9024716 52.3765646, 4.9027585 52.3763409)"
562757376-2,562757376,5424713427,5424713401,291.19577347694377,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9027585 52.3763409, 4.9027636 52.3763365, 4.9028681 52.3762414, 4.9029982 52.3761100, 4.9030194 52.3760862, 4.9030334 52.3760706, 4.9031074 52.3759849, 4.9032445 52.3758007, 4.9033550 52.3756098, 4.9033600 52.3755996, 4.9033761 52.3755665, 4.9034477 52.3753918, 4.9034887 52.3752563, 4.9035090 52.3751674, 4.9035240 52.3750782, 4.9035386 52.3748990, 4.9035323 52.3747197, 4.9035213 52.3746302, 4.9034837 52.3744523, 4.9034338 52.3742895, 4.9033916 52.3741805, 4.9033373 52.3740625, 4.9032137 52.3738502)"
